source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,event_year,event_month,event_day,event_month_sin,event_month_cos,coordinate_valid,state_normalized,is_ner,state_assignment_method
E-PAO,http://e-pao.net/GP.asp?src=1..020815.aug15,7387,2015-08-01 00:00:00,,Imphal-Ukhrul road,,Imphal-Ukhrul road,50km,landslide,continuous_rain,small,below_road,0,0,,http://www.e-pao.org/galleries/images/News_Related/2015/08/Chandel_20150802.jpg,,glc,7387,India,IN,Manipur,223523,Imphal,31.83231,12/14/2015 21:38,11/20/2017 15:17,2/15/2018 15:51,94.2156,24.954,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
dnaindia,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,2573,2010-10-09 00:00:00,,"Haflong, Assam","One person has died and both road and railway links between Assam's North Cachar Hills district and the rest of the country has been completely cut-off following continuous heavy rainfall for the last two days, official sources said here today.  One person, identified as 45-year old Isak Indu, died last night when his house was washed away by mudslides in Haflong town.","Haflong, Assam",5km,mudslide,downpour,medium,unknown,1,,,,,glc,2573,India,IN,Assam,39982,Hāflong,1.88273,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.0083,25.1796,2010,10,9,-1.0000,-0.0000,True,Assam,True,administrative
Arunachal Times,http://www.arunachaltimes.in/man-washed-away-by-mudslide/,9010,2016-07-16 00:00:00,,"Hoj-Potin Highway, Arunachal Pradesh, India",In an unfortunate accident one Amit Lama was washed away by mudslide when he came out of his car to inspect the block point in the Hoj-Potin Highway. The district administration immediately pressed men and machines to recover the body. Till the filling of this report the body could not be recovered. However roads have opened for vehicle movement late in the evening.,"Hoj-Potin Highway, Arunachal Pradesh, India",5km,mudslide,downpour,medium,above_road,1,0,,,,glc,9010,India,IN,Arunachal Pradesh,26912,Naharlagun,24.51693,7/18/2016 16:08,11/20/2017 15:17,2/15/2018 15:51,93.804,27.3034,2016,7,16,0.0000,-1.0000,True,Arunachal Pradesh,True,administrative
Nagaland Post,http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA2Njg2NQ%3D%3D,6331,2014-09-08 00:00:00,,Kiphire-Seyochung road near Yangzitong village,"Kiphire-Seyochung road via Lukhami village has been blocked since Monday last after the heavy landslide occurred near Yangzitong village under Seyochung sub-division of Kiphire district. The road is considered to be the lifeline of Lukhami , Phisami, Shothumi “A”  and “B” villages,  however owing to the mudslide these villages have been sandwiched in the middle for almost a week.",Kiphire-Seyochung road near Yangzitong village,25km,mudslide,unknown,medium,unknown,0,0,,,,glc,6331,India,IN,Nagaland,29499,Zunheboto,11.35779,11-03-2014 22:30,11/20/2017 15:17,2/15/2018 15:51,94.6279,25.9466,2014,9,8,-0.8660,-0.5000,True,Nagaland,True,administrative
ptinews,http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills,1987,2010-06-15 00:00:00,,"rails between Mahur and Wadringdisa(?), Assam","Train services in central Assam's North Cachar Hills district have been disrupted due to heavy landslides and a three-day railway blockade called by a students organisation today.  The landslide and blockade affected the Agartala Special, Cachar Express, Barak Valley Passenger, Hill Queen and several other goods trains, railway sources said here today.  Landslides between Jatinga and Longrangjao as well as Mahur and Wadringdisa yesterday stopped rail traffic in the district, the sources said.","rails between Mahur and Wadringdisa(?), Assam",25km,landslide,downpour,medium,unknown,0,,,,,glc,1987,India,IN,Assam,7176,Mahur,7.17384,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.1658,25.2269,2010,6,15,0.5000,-0.8660,True,Assam,True,administrative
E-Pao,http://e-pao.net/GP.asp?src=30..300815.aug15,7910,2015-08-01 00:00:00,,Chandel,Khengjoy village under sub-division headquarter in Chandel district has remained totally cut-off after a major landslide that occurred on August 1 on a 3 km long road stretch from Kemdo to Maokot Khengjoi.,Chandel,10km,landslide,unknown,medium,above_road,0,0,,,,glc,7910,India,IN,Manipur,30418,Kakching,21.42769,6/29/2016 17:35,11/20/2017 15:17,2/15/2018 15:51,94.1146,24.3481,2015,8,1,-0.5000,-0.8660,True,Manipur,True,administrative
Telegraph,http://www.telegraphindia.com/1150215/jsp/frontpage/story_3475.jsp#.VONkky5HWUk,6775,2015-02-14 00:00:00,,Kailashpur hill,"Three labourers - Ayub Ali, Majid Ali and Moinul Ali - came under the debris triggered by the landslip while constructing the boundary wall of the house of Girindra Chandra Das at noon. Das's neighbours immediately swung into action and rescued the three from under the debris and rushed them to Gauhati Medical College and Hospital. Majid succumbed to his injuries in hospital.",Kailashpur hill,5km,landslide,mining,small,mine,1,2,,http://www.telegraphindia.com/1150215/images/15reglandslip.jpg,,glc,6775,India,IN,Assam,13917,Soalkuchi,7.93849,2/17/2015 16:10,11/20/2017 15:17,2/15/2018 15:51,91.6469,26.1468,2015,2,14,0.5000,0.8660,True,Assam,True,administrative
Business Standard,http://www.business-standard.com/article/pti-stories/two-labourers-killed-in-landslide-115022000437_1.html,6786,2015-02-19 23:00:00,,"Hailākāndi : Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.","Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.",,5km,landslide,mining,medium,mine,2,1,,,,glc,6786,India,IN,Assam,31031,Hailākāndi,8.09941,2/22/2015 19:47,11/20/2017 15:17,2/15/2018 15:51,92.562,24.6108,2015,2,19,0.5000,0.8660,True,Assam,True,administrative
Indian Express,http://indianexpress.com/article/india/india-others/pregnant-woman-among-nine-killed-in-shillong-landslide/,6291,2014-09-21 00:00:00,,National Highway 51,"South West Garo Hills deputy commissioner Ram Singh said the seven landslides that occurred between Rari and Jengjal, have cut off road communication to all the districts in the Garo Hills region. Several hundred vehicles have been stranded. There is no railway or air connectivity to any place in western Meghalaya. - See more at: http://indianexpress.com/article/india/india-others/pregnant-woman-among-nine-killed-in-shillong-landslide/#sthash.BxXeFv7G.dpuf",National Highway 51,25km,landslide,continuous_rain,large,unknown,0,0,,,,glc,6291,India,IN,Meghalaya,63645,Tura,30.61905,10/21/2014 17:49,11/20/2017 15:17,2/15/2018 15:51,90.3852,25.7354,2014,9,21,-0.8660,-0.5000,True,Meghalaya,True,administrative
The New Indian Express,http://www.newindianexpress.com/nation/Fifty-Nine-Killed-in-Flash-Flood-and-Landslide-in-Meghalaya/2014/10/07/article2466329.ece,6213,2014-09-24 00:00:00,,Meghalaya,"""The number of deaths due to flash floods and landslides is 59 while five persons are still missing,"" Deputy Chief Minister and Revenue and Disaster Management Minister Roytre C Laloo said.  ""We have almost completed compiling our assessment of the damages caused by the flash floods and landslides. We hope to be able to complete it soon,"" Laloo said.  The recovery of more bodies was made after water receded in several places in the plain areas of West Garo Hills and also in East Khasi Hills district, Revenue and Disaster Management Principal Secretary P K Srivastava said.  The September 24 cloudburst that continued for a week affected over two lakh people.  The state government said flash floods and landslides damaged Rs 2,000 crore worth properties including livestock, roads, bridges, and agricultural produce.",Meghalaya,unknown,landslide,continuous_rain,large,unknown,0,0,,,,glc,6213,India,IN,Meghalaya,14045,Lakhipur,36.10354,10-08-2014 14:57,11/20/2017 15:17,2/15/2018 15:51,90.5763,25.8143,2014,9,24,-0.8660,-0.5000,True,Meghalaya,True,administrative
Indian Express,http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,9336,2016-05-18 08:00:00,,"Ramchandi , Hailakandi District, Assam, India","Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. In neighbouring Hailakandi district, two incidents of landslide killed four persons at Bilaipur and a six-year old boy at Ramchandi area, police officials said. The debris fell on two houses where the victims were sleeping early in the morning, they said. NDRF and police have been engaged in rescue and relief operations.","Ramchandi , Hailakandi District, Assam, India",1km,landslide,continuous_rain,small,unknown,1,0,,,,glc,9336,India,IN,Assam,10942,Lāla,10.83583,08-03-2016 13:45,11/20/2017 15:17,2/15/2018 15:51,92.5121,24.5308,2016,5,18,0.8660,-0.5000,True,Assam,True,administrative
Indian Express,http://indianexpress.com/article/india/india-news-india/west-bengal-rains-landslips-affect-life-in-north-of-state-3079833/,9604,2016-10-12 00:00:00,,Legship,"Another landslip occurred at Legship, near the tourist spot of Pelling, in Sikkim severely affecting road traffic movement between Darjeeling and Legship, officials said.",Legship,10km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,9604,India,IN,Sikkim,1147,Namchi,13.56522,10/18/2016 11:47,11/20/2017 15:17,2/15/2018 15:51,88.2891,27.2676,2016,10,12,-1.0000,-0.0000,True,Sikkim,True,administrative
Indian Express,http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,7837,2015-08-27 00:00:00,,three graveyards within Aizawl,"The landslides also damaged as many houses and dislodged, and in some cases swept away, about 160 graves in three graveyards within the city.",three graveyards within Aizawl,5km,landslide,downpour,medium,urban,0,0,,,,glc,7837,India,IN,Mizoram,265331,Aizawl,0.90676,6/24/2016 19:39,11/20/2017 15:17,2/15/2018 15:51,92.7265,23.7269,2015,8,27,-0.5000,-0.8660,True,Mizoram,True,administrative
The Sangai Express,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,7267,2015-07-22 00:00:00,,NH-2 between Senapati and Mao,"Reports from other locations also say that minor landslides, potholes, water-logging have been spotted along the NH-2 stretch between Senapati and Mao.",NH-2 between Senapati and Mao,10km,landslide,continuous_rain,small,above_road,0,0,,,,glc,7267,India,IN,Manipur,92113,Kohima,31.50636,7/23/2015 16:38,11/20/2017 15:17,2/15/2018 15:51,94.0926,25.3908,2015,7,22,0.0000,-1.0000,True,Manipur,True,administrative
www.upi.com,http://www.upi.com/Top_News/World-News/2013/05/09/Cyclonic-storms-kill-seven-in-India/UPI-39151368107292/,4848,2013-05-08 00:00:00,,"Purba Simna, Tripura",A large landslide in western Tripura killed at least two people Wednesday night.,"Purba Simna, Tripura",5km,landslide,rain,medium,unknown,1,,,,,glc,4848,India,IN,Tripura,20046,Khowai,13.61141,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.4663,24.0896,2013,5,8,0.8660,-0.5000,True,Tripura,True,administrative
Times of India,http://timesofindia.indiatimes.com/city/guwahati/Landslide-toll-touches-6-as-woman-buried-alive-in-Guwahati/articleshow/53314082.cms,9122,2016-07-20 00:00:00,,"Noonmati, Guwahati, Assam, India",This was not the only incident of landslide in the city on Wednesday as a similar episode was also reported from the Noonmati locality. Two houses were completely buried under debris. No one suffered any injury.,"Noonmati, Guwahati, Assam, India",5km,landslide,rain,medium,unknown,0,0,,,,glc,9122,India,IN,Assam,899094,Guwahati,5.77893,7/22/2016 13:24,11/20/2017 15:17,2/15/2018 15:51,91.802,26.1966,2016,7,20,0.0000,-1.0000,True,Assam,True,administrative
dnaindia,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,2574,2010-10-09 00:00:00,,"between Mahur and Maigrandisa(?) or Lumding, Assam","Meanwhile, rail communication has been disrupted with landslides affecting railway tracks at 28 places between Mahur and Maigrandisa in the Lumding-Silchar section with 40metres of track completely washed away.  NF railways have suspended rail services in the section till the tracks can be repaired and restored.","between Mahur and Maigrandisa(?) or Lumding, Assam",50km,landslide,downpour,medium,unknown,0,,,,,glc,2574,India,IN,Assam,8364,Maibong,19.26104,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.1477,25.4749,2010,10,9,-1.0000,-0.0000,True,Assam,True,administrative
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,6282,2014-09-22 00:00:00,,Lalmati,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was injured in another landslide incident at Batahghuli.",Lalmati,5km,landslide,rain,small,urban,1,0,,,,glc,6282,India,IN,Assam,2000,Dispur,3.87279,10/21/2014 14:05,11/20/2017 15:17,2/15/2018 15:51,91.7747,26.1097,2014,9,22,-0.8660,-0.5000,True,Assam,True,administrative
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,6289,2014-09-22 00:00:00,,Pamohi,"On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",Pamohi,5km,landslide,rain,small,unknown,0,0,,,,glc,6289,India,IN,Assam,899094,Guwahati,11.15465,10/21/2014 15:43,11/20/2017 15:17,2/15/2018 15:51,91.6849,26.1001,2014,9,22,-0.8660,-0.5000,True,Assam,True,administrative
NELive,http://www.nelive.in/arunachal-pradesh/news/landslide-disrupts-road-communication-between-aalo-and-pangin,9087,2016-07-19 00:00:00,,"5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India","(Location along road estimated. Landslide may have occured a couple days before June 19, 2016). Landslides triggered by torrential rains over the past few days blocked the road at 5 km off Sangam point on Aalo- Pangin road causing a total disruption in road communication.  According to official sources, men and machineries were pressed into service on Tuesday to clear the debris but without any progress as the landowners were obstructing the works demanding compensation.  Meanwhile, Siang Deputy Commissioner Rahul Singh along with ADC and EAC Pangin visited the landslide-hit area on Tuesday to assess the extent of damage.  He interacted with TK Engineering officials and asked them to put more men and machineries to carryout the restoration work.","5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India",50km,landslide,downpour,medium,above_road,0,0,,http://www.nelive.in/sites/default/files/07-09-15%20Meghalaya-%20Landslide%20hits%20NH-40%20%282%29.jpg,,glc,9087,India,IN,Arunachal Pradesh,18425,Along,17.3564,7/20/2016 19:36,11/20/2017 15:17,2/15/2018 15:51,94.9612,28.235,2016,7,19,0.0000,-1.0000,True,Arunachal Pradesh,True,administrative
Saharas Samay,http://www.saharasamay.com/samayhtml/articles.aspx?newsid=80536,130,2007-07-19 00:00:00,,Guwahati,closest to predicted location of Gauhati (167.34 km),Guwahati,25km,landslide,rain,medium,unknown,6,,,,,glc,130,India,IN,Assam,2000,Dispur,3.80164,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7986,26.1699,2007,7,19,0.0000,-1.0000,True,Assam,True,administrative
